Date,S&P500,Bond Rate,PrDec,PrInc,Dates,IVOL_PUT_12M_MOV_AVG_30D_HIST,IVOL_CALL_12M_MOV_AVG_30D_HIST,S&P500_Return,Regime,Cash_Return,BuyHold_Portfolio,RegimeSwitch_Portfolio,Regime_Return,BuyHold_Peak,BuyHold_Drawdown,RegimeSwitch_Peak,RegimeSwitch_Drawdown
2020-06-15,3066.59,0.00155,0.17949,0.12958,6/15/20,24.7063,24.7063,0.008312207568449193,0,6.1507936507936505e-06,122173.44015808593,127475.58310735763,6.1507936507936505e-06,134904.7620944771,-9.437266512115505,129832.5516285842,-1.8153910492102354
2020-06-16,3124.74,0.0016,0.17949,0.12958,6/16/20,24.6103,24.6103,0.018962430582503575,0,6.349206349206349e-06,124490.14553610928,127476.39247613924,6.349206349206349e-06,134904.7620944771,-7.719976964989728,129832.5516285842,-1.8147676548677105
2020-06-17,3113.49,0.00165,0.19224,0.16661,6/17/20,24.533,24.533,-0.0036002995449221364,0,6.547619047619047e-06,124041.94372178834,127477.22714299474,6.547619047619047e-06,134904.7620944771,-8.052212689928073,129832.5516285842,-1.8141247753702072
2020-06-18,3115.34,0.0014,0.19224,0.16661,6/18/20,24.4529,24.4529,0.000594188515139038,0,5.555555555555556e-06,124115.64802014334,127477.9353498122,5.555555555555556e-06,134904.7620944771,-7.997578370715985,129832.5516285842,-1.813579298285628
2020-06-19,3097.74,0.00143,0.19224,0.16661,6/19/20,24.4116,24.4116,-0.005649463621948292,0,5.674603174603175e-06,123414.461181739,127478.65873650883,5.674603174603175e-06,134904.7620944771,-8.517342704841779,129832.5516285842,-1.8130221293110038
2020-06-22,3117.86,0.0014,0.19224,0.16661,6/22/20,24.3997,24.3997,0.006495057687217143,0,5.555555555555556e-06,124216.04522655121,127479.36695127959,5.555555555555556e-06,134904.7620944771,-7.923157568329808,129832.5516285842,-1.8124766461006137
2020-06-23,3131.29,0.0014,0.19224,0.16661,6/23/20,24.3991,24.3991,0.004307441642665166,0,5.555555555555556e-06,124751.09859244723,127480.07516998488,5.555555555555556e-06,134904.7620944771,-7.5265419429145215,129832.5516285842,-1.8119311598597587
2020-06-24,3050.33,0.00135,0.20441,0.17881,6/24/20,24.3961,24.3961,-0.025855158736495243,0,5.357142857142857e-06,121525.63913578735,127480.758098959,5.357142857142857e-06,134904.7620944771,-9.9174578798931,129832.5516285842,-1.8114051523481112
2020-06-25,3083.76,0.0013,0.20441,0.17881,6/25/20,24.328,24.328,0.01095946995898811,0,5.158730158730158e-06,122857.49572714284,127481.41573779048,5.158730158730158e-06,134904.7620944771,-8.930200965698498,129832.5516285842,-1.8108986238826175
2020-06-26,3009.05,0.00133,0.20441,0.17881,6/26/20,24.3031,24.3031,-0.024226917788673585,0,5.277777777777778e-06,119881.03727843903,127482.08855637354,5.277777777777778e-06,134904.7620944771,-11.13654149993355,129832.5516285842,-1.8103804036253557
2020-06-29,3053.24,0.00125,0.20441,0.17881,6/29/20,24.2579,24.2579,0.01468569814393228,0,4.96031746031746e-06,121641.57400509168,127482.72090800328,4.96031746031746e-06,134904.7620944771,-9.831519572375724,129832.5516285842,-1.809893351940861
2020-06-30,3100.29,0.00135,0.20441,0.17881,6/30/20,24.2473,24.2473,0.015409859690034278,0,5.357142857142857e-06,123516.05359298506,127483.403851151,5.357142857142857e-06,134904.7620944771,-8.442035940522441,129832.5516285842,-1.8093673335123794
2020-07-01,3115.86,0.0013,0.18685,0.14396,7/1/20,24.2036,24.2036,0.005022110834792981,1,5.158730158730158e-06,124136.36490400526,128123.63963488815,0.005022110834792981,134904.7620944771,-7.9822216972077475,129832.5516285842,-1.3162430933228442
2020-07-02,3130.01,0.00133,0.18685,0.14396,7/2/20,24.1726,24.1726,0.004541282342595654,1,5.277777777777778e-06,124700.10318601783,128705.48525723115,0.004541282342595654,134904.7620944771,-7.564342985396388,129832.5516285842,-0.8680922905815569
2020-07-06,3179.72,0.00128,0.18685,0.14396,7/6/20,24.1114,24.1114,0.0158817383970018,1,5.07936507936508e-06,126680.55760289729,130749.55210434567,0.0158817383970018,134904.7620944771,-6.0963040621354825,130749.55210434567,0.0
2020-07-07,3145.32,0.0014,0.18685,0.14396,7/7/20,24.0786,24.0786,-0.010818562640735552,1,5.555555555555556e-06,125310.05605510704,129335.02988465669,-0.010818562640735552,134904.7620944771,-7.112207078835853,130749.55210434567,-1.0818562640735552
2020-07-08,3169.94,0.00135,0.18378,0.14136,7/8/20,24.0556,24.0556,0.007827502448081614,1,5.357142857142857e-06,126290.92082564764,130347.40014770154,0.007827502448081614,134904.7620944771,-6.385127652348532,130749.55210434567,-0.3075742518209079
2020-07-09,3152.05,0.00123,0.18378,0.14136,7/9/20,24.0686,24.0686,-0.005643639942711776,1,4.880952380952381e-06,125578.18034047417,129611.76635379934,-0.005643639942711776,134904.7620944771,-6.913456285161601,130749.55210434567,-0.8702024077591575
2020-07-10,3185.04,0.0012,0.18378,0.14136,7/10/20,24.0498,24.0498,0.01046620453355751,1,4.7619047619047615e-06,126892.50726086953,130968.30961041388,0.01046620453355751,134904.7620944771,-5.939193479320171,130968.30961041388,0.0
2020-07-13,3155.22,0.00125,0.18378,0.14136,7/13/20,24.0826,24.0826,-0.009362519779971379,1,4.96031746031746e-06,125704.47365170949,129742.11622113697,-0.009362519779971379,134904.7620944771,-6.819839640890091,130968.30961041388,-0.9362519779971379
2020-07-14,3197.52,0.00133,0.18378,0.14136,7/14/20,24.0943,24.0943,0.013406355182839835,1,5.277777777777778e-06,127389.71247355624,131481.4851133708,0.013406355182839835,134904.7620944771,-5.570633315121887,131481.4851133708,0.0
2020-07-15,3226.56,0.00125,0.1872,0.14709,7/15/20,24.1066,24.1066,0.00908203857989931,1,4.96031746031746e-06,128546.67075692337,132675.6050337129,0.00908203857989931,134904.7620944771,-4.713022163814362,132675.6050337129,0.0
2020-07-16,3215.57,0.00103,0.1872,0.14709,7/16/20,24.1228,24.1228,-0.0034061043340275488,1,4.0873015873015875e-06,128108.82738453339,132223.69808038784,-0.0034061043340275488,134904.7620944771,-5.037579551998583,132675.6050337129,-0.3406104334027549
2020-07-17,3224.73,0.00105,0.1872,0.14709,7/17/20,24.1269,24.1269,0.00284863958800452,1,4.166666666666666e-06,128473.7632617938,132600.35574121197,0.00284863958800452,134904.7620944771,-4.767065841737683,132675.6050337129,-0.056716750967000795
2020-07-20,3251.84,0.00105,0.1872,0.14709,7/20/20,24.1492,24.1492,0.008406905384326757,1,4.166666666666666e-06,129553.8300339041,133715.1143858564,0.008406905384326757,134904.7620944771,-3.9664515747973472,133715.1143858564,0.0
2020-07-21,3257.3,0.0011,0.1872,0.14709,7/21/20,24.177,24.177,0.0016790493997245193,1,4.365079365079366e-06,129771.35731445455,133939.62866840008,0.0016790493997245193,134904.7620944771,-3.8052065029605897,133939.62866840008,0.0
2020-07-22,3276.02,0.001,0.17247,0.12895,7/22/20,24.162,24.162,0.005747091149111094,1,3.968253968253968e-06,130517.1651334846,134709.39192283546,0.005747091149111094,134904.7620944771,-3.252366256663175,134709.39192283546,0.0
2020-07-23,3235.66,0.00103,0.17247,0.12895,7/23/20,24.1731,24.1731,-0.012319827107282633,1,4.0873015873015875e-06,128909.2162245074,133049.79550461896,-0.012319827107282633,134904.7620944771,-4.444280377419796,134709.39192283546,-1.2319827107282633
2020-07-24,3215.63,0.00098,0.17247,0.12895,7/24/20,24.0376,24.0376,-0.0061903908321639944,1,3.888888888888889e-06,128111.21779420975,132226.16527030585,-0.0061903908321639944,134904.7620944771,-5.035807628132261,134709.39192283546,-1.8433953394668023
2020-07-27,3239.41,0.00093,0.17247,0.12895,7/27/20,23.9319,23.9319,0.007395129414764723,1,3.690476190476191e-06,129058.61682928103,133203.99487449785,0.007395129414764723,134904.7620944771,-4.333535135773692,134709.39192283546,-1.1175145450882495
2020-07-28,3218.44,0.00103,0.17247,0.12895,7/28/20,23.8614,23.8614,-0.006473401020556158,1,4.0873015873015875e-06,128223.1686473868,132341.71199813508,-0.006473401020556158,134904.7620944771,-4.952822527058764,134709.39192283546,-1.7576205273472256
2020-07-29,3258.44,0.0009,0.17378,0.13708,7/29/20,23.7819,23.7819,0.012428381451883519,1,3.5714285714285714e-06,129816.77509830572,133986.5052768432,0.012428381451883519,134904.7620944771,-3.77153994950018,134709.39192283546,-0.5366267605204089
2020-07-30,3246.22,0.00085,0.17378,0.13708,7/30/20,23.7238,23.7238,-0.0037502608610255894,1,3.373015873015873e-06,129329.92832754998,133484.02093019788,-0.0037502608610255894,134904.7620944771,-4.132421776944339,134709.39192283546,-0.9096403562860012
2020-07-31,3271.12,0.00083,0.17378,0.13708,7/31/20,23.638,23.638,0.007670459796317086,1,3.2936507936507937e-06,130321.94834324702,134507.9047461937,0.007670459796317086,134904.7620944771,-3.3970733724141167,134709.39192283546,-0.14957173643629362
2020-08-03,3294.61,0.00078,0.17378,0.13708,8/3/20,23.53,23.53,0.007181026681992719,1,3.0952380952380953e-06,131257.79373154914,135473.80959911505,0.007181026681992719,134904.7620944771,-2.7033651787428337,135473.80959911505,0.0
2020-08-04,3306.51,0.0009,0.17378,0.13708,8/4/20,23.4293,23.4293,0.0036119601409574376,1,3.5714285714285714e-06,131731.8916506975,135963.13559953074,0.0036119601409574376,134904.7620944771,-2.351933611919166,135963.13559953074,0.0
2020-08-05,3327.77,0.00095,0.16569,0.13254,8/5/20,23.331,23.331,0.0064297401187354275,1,3.7698412698412697e-06,132578.8934793609,136837.3432271641,0.0064297401187354275,134904.7620944771,-1.7240819219467851,136837.3432271641,0.0
2020-08-06,3349.16,0.00088,0.16569,0.13254,8/6/20,23.1855,23.1855,0.006427727877827971,1,3.492063492063492e-06,133431.0745289898,137716.89643295328,0.006427727877827971,134904.7620944771,-1.092391063597331,137716.89643295328,0.0
2020-08-07,3351.28,0.00088,0.16569,0.13254,8/7/20,23.0656,23.0656,0.0006329945419150107,1,3.492063492063492e-06,133515.5356708885,137804.0704767248,0.0006329945419150107,134904.7620944771,-1.0297830869867353,137804.0704767248,0.0
2020-08-10,3360.47,0.00088,0.16569,0.13254,8/10/20,22.9137,22.9137,0.0027422358024395965,1,3.492063492063492e-06,133881.6667529871,138181.96173250797,0.0027422358024395965,134904.7620944771,-0.7583834147926516,138181.96173250797,0.0
2020-08-11,3333.69,0.001,0.16569,0.13254,8/11/20,22.8127,22.8127,-0.007969123366671882,1,3.968253968253968e-06,132814.74723409693,137080.7726324129,-0.007969123366671882,134904.7620944771,-1.5492521004681015,138181.96173250797,-0.7969123366671771
2020-08-12,3380.35,0.001,0.17308,0.12361,8/12/20,22.7213,22.7213,0.013996502374245878,1,3.968253968253968e-06,134673.6891590938,138999.42399202593,0.013996502374245878,134904.7620944771,-0.17128597374603816,138999.42399202593,0.0
2020-08-13,3373.43,0.0009,0.17308,0.12361,8/13/20,22.6545,22.6545,-0.0020471252976762555,1,3.5714285714285714e-06,134397.99524308485,138714.87475480943,-0.0020471252976762555,134904.7620944771,-0.37564785966366365,138999.42399202593,-0.20471252976762555
2020-08-14,3372.85,0.00088,0.17308,0.12361,8/14/20,22.6106,22.6106,-0.00017193183199293305,1,3.492063492063492e-06,134374.88794954654,138691.02525226815,-0.00017193183199293305,134904.7620944771,-0.3927764570382464,138999.42399202593,-0.22187051636665123
2020-08-17,3381.99,0.00085,0.17308,0.12361,8/17/20,22.5658,22.5658,0.0027098744385312123,1,3.373015873015873e-06,134739.0270235815,139066.86051645296,0.0027098744385312123,134904.7620944771,-0.12285338806612423,139066.86051645296,0.0
2020-08-18,3389.78,0.001,0.17308,0.12361,8/18/20,22.4904,22.4904,0.0023033775972136628,1,3.968253968253968e-06,135049.38187989796,139387.1840074814,0.0023033775972136628,135049.38187989796,0.0,139387.1840074814,0.0
2020-08-19,3374.85,0.00095,0.17424,0.12123,8/19/20,22.4418,22.4418,-0.004404415625792857,1,3.7698412698412697e-06,134454.56827209247,138773.2649162036,-0.004404415625792857,135049.38187989796,-0.4404415625792857,139387.1840074814,-0.4404415625792857
2020-08-20,3385.51,0.00088,0.17424,0.12123,8/20/20,22.3745,22.3745,0.0031586589033587575,1,3.492063492063492e-06,134879.26439126238,139211.60232497932,0.0031586589033587575,135049.38187989796,-0.12596687690645814,139387.1840074814,-0.12596687690645814
2020-08-21,3397.16,0.00088,0.17424,0.12123,8/21/20,22.3233,22.3233,0.0034411358997610275,1,3.492063492063492e-06,135343.4022700925,139690.64836740305,0.0034411358997610275,135343.4022700925,0.0,139690.64836740305,0.0
2020-08-24,3431.28,0.00085,0.17424,0.12123,8/24/20,22.2225,22.2225,0.01004368354743379,1,3.373015873015873e-06,136702.74857272636,141093.6570341411,0.01004368354743379,136702.74857272636,0.0,141093.6570341411,0.0
2020-08-25,3443.62,0.00095,0.17424,0.12123,8/25/20,22.1518,22.1518,0.003596325569466652,1,3.7698412698412697e-06,137194.37616283481,141601.07576062254,0.003596325569466652,137194.37616283481,0.0,141601.07576062254,0.0
2020-08-26,3478.73,0.00093,0.16703,0.11332,8/26/20,22.0988,22.0988,0.010195666188487662,1,3.690476190476191e-06,138593.1642251289,143044.7930610086,0.010195666188487662,138593.1642251289,0.0,143044.7930610086,0.0
2020-08-27,3484.55,0.00095,0.16703,0.11332,8/27/20,22.0631,22.0631,0.0016730243508407128,1,3.7698412698412697e-06,138825.0339637376,143284.11048306062,0.0016730243508407128,138825.0339637376,0.0,143284.11048306062,0.0
2020-08-28,3508.01,0.00095,0.16703,0.11332,8/28/20,22.0287,22.0287,0.006732576659826961,1,3.7698412698412697e-06,139759.68414720154,144248.78174102295,0.006732576659826961,139759.68414720154,0.0,144248.78174102295,0.0
2020-08-31,3500.31,0.00095,0.16703,0.11332,8/31/20,22.0601,22.0601,-0.0021949766391772263,1,3.7698412698412697e-06,139452.91490539967,143932.1590348716,-0.0021949766391772263,139759.68414720154,-0.21949766391770043,144248.78174102295,-0.21949766391773373
2020-09-01,3526.65,0.001,0.16703,0.11332,9/1/20,22.0809,22.0809,0.00752504778148233,1,3.968253968253968e-06,140502.30475332978,145015.25540890094,0.00752504778148233,140502.30475332978,0.0,145015.25540890094,0.0
2020-09-02,3580.84,0.001,0.17961,0.13487,9/2/20,22.1295,22.1295,0.015365857116526938,1,3.968253968253968e-06,142661.2430927122,147243.53910323078,0.015365857116526938,142661.2430927122,0.0,147243.53910323078,0.0
2020-09-03,3455.06,0.001,0.17961,0.13487,9/3/20,22.1852,22.1852,-0.03512583639592948,0,3.968253968253968e-06,137650.14760779764,147244.12340298915,3.968253968253968e-06,142661.2430927122,-3.512583639592959,147244.12340298915,0.0
2020-09-04,3426.96,0.00103,0.17961,0.13487,9/4/20,22.2202,22.2202,-0.008132999137496877,0,4.0873015873015875e-06,136530.6390760271,147244.72523412845,4.0873015873015875e-06,142661.2430927122,-4.297315713631466,147244.72523412845,0.0
2020-09-08,3331.84,0.00108,0.17961,0.13487,9/8/20,22.276,22.276,-0.027756378831384043,0,4.2857142857142855e-06,132741.04293574192,147245.35628295087,4.2857142857142855e-06,142661.2430927122,-6.953675673864246,147245.35628295087,0.0
2020-09-09,3398.96,0.00105,0.1836,0.14561,9/9/20,22.2928,22.2928,0.020145024971186976,0,4.166666666666666e-06,135415.11456038384,147245.96980526872,4.166666666666666e-06,142661.2430927122,-5.079255146837092,147245.96980526872,0.0
2020-09-10,3339.19,0.00103,0.1836,0.14561,9/10/20,22.3418,22.3418,-0.017584790641843373,0,4.0873015873015875e-06,133033.86812109826,147246.57164395484,4.0873015873015875e-06,142661.2430927122,-6.748416572647786,147246.57164395484,0.0
2020-09-11,3340.97,0.00103,0.1836,0.14561,9/11/20,22.3435,22.3435,0.0005330634075928486,1,4.0873015873015875e-06,133104.78360816414,147325.06340319174,0.0005330634075928486,142661.2430927122,-6.69870756582257,147325.06340319174,0.0
2020-09-14,3383.54,0.001,0.1836,0.14561,9/14/20,22.3553,22.3553,0.01274180851668838,1,3.968253968253968e-06,134800.7792735546,149202.25115078417,0.01274180851668838,142661.2430927122,-5.509880363266751,149202.25115078417,0.0
2020-09-15,3401.2,0.001,0.1836,0.14561,9/15/20,22.3675,22.3675,0.005219385613883576,1,3.968253968253968e-06,135504.3565216353,149980.99523399962,0.005219385613883576,142661.2430927122,-5.01669999218064,149980.99523399962,0.0
2020-09-16,3385.49,0.001,0.1836,0.14561,9/16/20,22.4023,22.4023,-0.004618958014818264,1,3.968253968253968e-06,134878.46758803687,149288.23931399314,-0.004618958014818264,142661.2430927122,-5.4554238670256545,149980.99523399962,-0.4618958014818153
2020-09-17,3357.01,0.00085,0.18666,0.14292,9/17/20,22.4603,22.4603,-0.00841237162124231,1,3.373015873015873e-06,133743.8197949826,148032.37116620288,-0.00841237162124231,142661.2430927122,-6.250767976229077,149980.99523399962,-1.2992473244736846
2020-09-18,3319.47,0.00083,0.18666,0.14292,9/18/20,22.5379,22.5379,-0.01118257020384228,1,3.2936507936507937e-06,132248.2201407952,146376.98878319556,-0.01118257020384228,142661.2430927122,-7.2991253448912,149980.99523399962,-2.4029754204398457
2020-09-21,3281.06,0.0008,0.18666,0.14292,9/21/20,22.6315,22.6315,-0.011571124305988612,1,3.1746031746031746e-06,130717.95954630032,144683.2424504489,-0.011571124305988612,142661.2430927122,-8.371778688799314,149980.99523399962,-3.532282723744573
2020-09-22,3315.57,0.00088,0.18666,0.14292,9/22/20,22.7207,22.7207,0.010517942372282096,1,3.492063492063492e-06,132092.8435118306,146205.01245677765,0.010517942372282096,142661.2430927122,-7.408038337373402,149980.99523399962,-2.5176408326472943
2020-09-23,3236.92,0.00088,0.19022,0.14571,9/23/20,22.8182,22.8182,-0.02372141140135786,1,3.492063492063492e-06,128959.4148277113,142736.82320734978,-0.02372141140135786,142661.2430927122,-9.604450352431314,149980.99523399962,-4.830059978831002
2020-09-24,3246.59,0.00093,0.19022,0.14571,9/24/20,22.9292,22.9292,0.002987407782707008,1,3.690476190476191e-06,129344.66918722093,143163.23630387828,0.002987407782707008,142661.2430927122,-9.334401983892093,149980.99523399962,-4.545748559332008
2020-09-25,3298.46,0.0009,0.19022,0.14571,9/25/20,23.0142,23.0142,0.015976763311659203,1,3.5714285714285714e-06,131411.17835245002,145450.5214452365,0.015976763311659203,142661.2430927122,-7.885859183878708,149980.99523399962,-3.0206985769728467
2020-09-28,3351.6,0.00088,0.19022,0.14571,9/28/20,23.0749,23.0749,0.016110548559024496,1,3.492063492063492e-06,133528.2845224958,147793.8091339154,0.016110548559024496,142661.2430927122,-6.4018498452877655,149980.99523399962,-1.4583088321768911
2020-09-29,3335.47,0.00085,0.19022,0.14571,9/29/20,23.1481,23.1481,-0.004812626805108078,1,3.373015873015873e-06,132885.66272116272,147082.53268644848,-0.004812626805108078,142661.2430927122,-6.852302811630873,149980.99523399962,-1.9325532165118453
2020-09-30,3363.0,0.00085,0.18981,0.14801,9/30/20,23.2083,23.2083,0.008253709372292528,1,3.373015873015873e-06,133982.4623610077,148296.50916498314,0.008253709372292528,142661.2430927122,-6.083488790339753,149980.99523399962,-1.1231330118781746
2020-10-01,3380.8,0.00083,0.18981,0.14801,10/1/20,23.2784,23.2784,0.005292893250074426,1,3.2936507936507937e-06,134691.61723166663,149081.4267573521,0.005292893250074426,142661.2430927122,-5.586398722087593,149980.99523399962,-0.5997883100082202
2020-10-02,3348.42,0.00085,0.18981,0.14801,10/2/20,23.3698,23.3698,-0.009577614765735931,1,3.373015873015873e-06,133401.59280964776,147653.5822831439,-0.009577614765735931,142661.2430927122,-6.490655823773251,149980.99523399962,-1.5518052452075604
